code_module,code_presentation,id_student,probability
FFF,2013J,587976,0.778
FFF,2013J,588052,0.801
FFF,2013J,588128,0.809
FFF,2013J,588131,0.211
FFF,2013J,588156,0.149
FFF,2013J,588175,0.754
FFF,2013J,588236,0.122
FFF,2013J,588261,0.071
FFF,2013J,588560,0.975
FFF,2013J,588597,0.899
FFF,2013J,588672,0.091
FFF,2013J,588914,0.875
FFF,2013J,588925,0.629
FFF,2013J,588971,0.526
FFF,2013J,589003,0.053
FFF,2013J,589014,0.079
FFF,2013J,589099,0.719
FFF,2013J,589263,0.203
FFF,2013J,589295,0.17
FFF,2013J,589303,0.097
FFF,2013J,589326,0.049
FFF,2013J,589409,0.03
FFF,2013J,589441,0.437
FFF,2013J,589474,0.748
FFF,2013J,589490,0.865
FFF,2013J,589559,0.138
FFF,2013J,589578,0.192
FFF,2013J,589583,0.069
FFF,2013J,589587,0.096
FFF,2013J,589594,0.686
FFF,2013J,589605,0.027
FFF,2013J,589707,0.899
FFF,2013J,589782,0.203
FFF,2013J,589828,0.84
FFF,2013J,589843,0.999
FFF,2013J,589860,0.065
FFF,2013J,589948,0.055
FFF,2013J,590128,0.982
FFF,2013J,590188,0.355
FFF,2013J,590189,0.789
FFF,2013J,590226,0.356
FFF,2013J,590241,0.034
FFF,2013J,590289,0.798
FFF,2013J,590328,0.162
FFF,2013J,590403,0.998
FFF,2013J,590461,0.659
FFF,2013J,590462,0.985
FFF,2013J,590499,0.791
FFF,2013J,590548,0.662
FFF,2013J,590701,0.015
FFF,2013J,590707,0.122
FFF,2013J,590749,0.91
FFF,2013J,590824,0.148
FFF,2013J,590849,0.44
FFF,2013J,590907,0.064
FFF,2013J,590980,0.133
FFF,2013J,590989,0.156
FFF,2013J,591008,0.92
FFF,2013J,591055,0.148
FFF,2013J,591078,0.087
FFF,2013J,591219,0.294
FFF,2013J,591343,0.288
FFF,2013J,591394,0.069
FFF,2013J,591403,0.059
FFF,2013J,591412,0.836
FFF,2013J,591581,0.889
FFF,2013J,591613,0.683
FFF,2013J,591655,0.464
FFF,2013J,591685,0.221
FFF,2013J,591692,0.72
FFF,2013J,591695,0.073
FFF,2013J,591735,0.674
FFF,2013J,591765,0.041
FFF,2013J,591872,0.142
FFF,2013J,591893,0.999
FFF,2013J,591940,0.101
FFF,2013J,591975,0.783
FFF,2013J,592002,0.8
FFF,2013J,592007,0.108
FFF,2013J,592014,0.134
FFF,2013J,592092,0.191
FFF,2013J,592142,0.864
FFF,2013J,592168,0.078
FFF,2013J,592203,0.116
FFF,2013J,592206,0.718
FFF,2013J,592259,0.14
FFF,2013J,592370,0.089
FFF,2013J,592373,0.197
FFF,2013J,592437,0.717
FFF,2013J,592450,0.68
FFF,2013J,592476,0.157
FFF,2013J,592538,0.892
FFF,2013J,592550,0.993
FFF,2013J,592607,0.327
FFF,2013J,592616,0.157
FFF,2013J,592631,0.049
FFF,2013J,592634,0.804
FFF,2013J,592640,0.051
FFF,2013J,592689,0.2
FFF,2013J,592763,0.074
FFF,2013J,592781,0.045
FFF,2013J,592789,0.088
FFF,2013J,592810,0.793
FFF,2013J,592856,0.21
FFF,2013J,592924,0.067
FFF,2013J,593022,0.017
FFF,2013J,593104,0.997
FFF,2013J,593139,0.706
FFF,2013J,593206,0.988
FFF,2013J,593272,0.046
FFF,2013J,593320,0.055
FFF,2013J,593459,0.097
FFF,2013J,593492,0.575
FFF,2013J,593535,0.751
FFF,2013J,593585,0.13
FFF,2013J,593617,0.999
FFF,2013J,593681,0.45
FFF,2013J,593755,0.055
FFF,2013J,593780,0.671
FFF,2013J,593823,0.032
FFF,2013J,593904,0.459
FFF,2013J,593953,0.088
FFF,2013J,593970,0.355
FFF,2013J,594044,0.054
FFF,2013J,594076,0.361
FFF,2013J,594119,0.078
FFF,2013J,594139,0.095
FFF,2013J,594162,0.151
FFF,2013J,594184,0.807
FFF,2013J,594205,0.317
FFF,2013J,594250,0.125
FFF,2013J,594280,0.744
FFF,2013J,594291,0.854
FFF,2013J,594319,0.133
FFF,2013J,594326,0.145
FFF,2013J,594342,0.77
FFF,2013J,594360,0.752
FFF,2013J,594376,0.314
FFF,2013J,594395,0.177
FFF,2013J,594404,0.778
FFF,2013J,594406,0.746
FFF,2013J,594454,0.994
FFF,2013J,594470,0.983
FFF,2013J,594505,0.273
FFF,2013J,594506,0.069
FFF,2013J,594546,0.091
FFF,2013J,594547,0.12
FFF,2013J,594558,0.046
FFF,2013J,594576,0.089
FFF,2013J,594596,0.077
FFF,2013J,594615,0.995
FFF,2013J,594643,0.844
FFF,2013J,594800,0.139
FFF,2013J,594814,0.022
FFF,2013J,594815,0.792
FFF,2013J,594823,0.754
FFF,2013J,594855,0.153
FFF,2013J,594894,0.183
FFF,2013J,594956,0.852
FFF,2013J,595023,0.372
FFF,2013J,595106,0.042
FFF,2013J,595119,0.982
FFF,2013J,595150,0.745
FFF,2013J,595164,0.11
FFF,2013J,595230,0.11
FFF,2013J,595235,0.759
FFF,2013J,595246,0.997
FFF,2013J,595330,0.048
FFF,2013J,595354,0.19
FFF,2013J,595381,0.222
FFF,2013J,595386,0.117
FFF,2013J,595401,0.073
FFF,2013J,595428,0.885
FFF,2013J,595477,0.796
FFF,2013J,595483,0.257
FFF,2013J,595593,0.779
FFF,2013J,595649,0.21
FFF,2013J,595655,0.111
FFF,2013J,595676,0.738
FFF,2013J,595735,0.044
FFF,2013J,595746,0.048
FFF,2013J,595752,0.19
FFF,2013J,595769,0.184
FFF,2013J,595773,0.809
FFF,2013J,595840,0.051
FFF,2013J,595842,0.161
FFF,2013J,595847,0.192
FFF,2013J,595868,0.178
FFF,2013J,595915,0.988
FFF,2013J,595935,0.209
FFF,2013J,595978,0.993
FFF,2013J,596027,0.066
FFF,2013J,596029,0.99
FFF,2013J,596049,1
FFF,2013J,596125,0.862
FFF,2013J,596146,0.833
FFF,2013J,596147,0.078
FFF,2013J,596231,0.771
FFF,2013J,596266,0.767
FFF,2013J,596296,0.673
FFF,2013J,596368,0.105
FFF,2013J,596369,0.781
FFF,2013J,596406,0.802
FFF,2013J,596490,0.118
FFF,2013J,596521,0.853
FFF,2013J,596593,0.102
FFF,2013J,596624,0.809
FFF,2013J,596646,0.173
FFF,2013J,596687,0.117
FFF,2013J,596691,0.994
FFF,2013J,596739,0.766
FFF,2013J,596754,0.67
FFF,2013J,596756,0.112
FFF,2013J,596828,0.261
FFF,2013J,596829,0.861
FFF,2013J,596858,0.724
FFF,2013J,596860,0.133
FFF,2013J,596938,0.076
FFF,2013J,596981,0.132
FFF,2013J,596982,0.074
FFF,2013J,597074,0.993
FFF,2013J,597199,0.098
FFF,2013J,597204,0.118
FFF,2013J,597238,0.682
FFF,2013J,597241,0.101
FFF,2013J,597293,0.062
FFF,2013J,597415,0.831
FFF,2013J,597485,0.08
FFF,2013J,597627,0.063
FFF,2013J,597715,0.074
FFF,2013J,597737,0.251
FFF,2013J,597747,0.707
FFF,2013J,597787,0.109
FFF,2013J,597791,0.161
FFF,2013J,597797,0.097
FFF,2013J,597817,0.999
FFF,2013J,597819,0.051
FFF,2013J,597906,0.132
FFF,2013J,597912,0.84
FFF,2013J,598001,0.957
FFF,2013J,598032,0.837
FFF,2013J,598077,0.184
FFF,2013J,598213,0.155
FFF,2013J,598215,0.162
FFF,2013J,598235,0.948
FFF,2013J,598279,0.109
FFF,2013J,598285,0.097
FFF,2013J,598294,0.096
FFF,2013J,598299,0.075
FFF,2013J,598306,0.784
FFF,2013J,598308,0.983
FFF,2013J,598376,0.05
FFF,2013J,598385,0.722
FFF,2013J,598478,0.735
FFF,2013J,598480,0.94
FFF,2013J,598498,0.512
FFF,2013J,598543,0.059
FFF,2013J,598555,0.106
FFF,2013J,598649,0.816
FFF,2013J,598666,0.831
FFF,2013J,598706,0.099
FFF,2013J,598752,0.835
FFF,2013J,598761,0.077
FFF,2013J,598835,0.008
FFF,2013J,598887,0.242
FFF,2013J,598962,0.803
FFF,2013J,598966,0.049
FFF,2013J,598983,0.081
FFF,2013J,599094,0.083
FFF,2013J,599104,0.031
FFF,2013J,599168,0.992
FFF,2013J,599199,0.123
FFF,2013J,599245,0.079
FFF,2013J,599289,0.098
FFF,2013J,599297,0.834
FFF,2013J,599315,0.026
FFF,2013J,599370,0.096
FFF,2013J,599445,0.33
FFF,2013J,599468,0.082
FFF,2013J,599559,0.07
FFF,2013J,599568,0.817
FFF,2013J,599570,0.927
FFF,2013J,599587,0.159
FFF,2013J,599595,0.726
FFF,2013J,599663,0.109
FFF,2013J,599683,0.02
FFF,2013J,599718,0.128
FFF,2013J,599783,0.12
FFF,2013J,599795,0.874
FFF,2013J,599805,0.844
FFF,2013J,599816,0.177
FFF,2013J,599857,0.08
FFF,2013J,599907,0.816
FFF,2013J,599957,0.82
FFF,2013J,600175,0.031
FFF,2013J,600224,0.066
FFF,2013J,600243,0.079
FFF,2013J,600367,0.906
FFF,2013J,600436,0.772
FFF,2013J,600515,0.989
FFF,2013J,600542,0.083
FFF,2013J,600558,0.099
FFF,2013J,600615,0.54
FFF,2013J,600676,0.02
FFF,2013J,600682,0.184
FFF,2013J,600746,0.978
FFF,2013J,600808,0.777
FFF,2013J,600860,0.061
FFF,2013J,600944,0.253
FFF,2013J,600947,0.981
FFF,2013J,600991,0.084
FFF,2013J,601021,0.322
FFF,2013J,601040,0.057
FFF,2013J,601042,0.837
FFF,2013J,601074,0.982
FFF,2013J,601080,0.99
FFF,2013J,601099,0.04
FFF,2013J,601104,0.059
FFF,2013J,601105,0.021
FFF,2013J,601180,0.758
FFF,2013J,601184,0.883
FFF,2013J,601213,0.033
FFF,2013J,601271,0.949
FFF,2013J,601388,0.091
FFF,2013J,601389,0.064
FFF,2013J,601390,0.057
FFF,2013J,601399,0.164
FFF,2013J,601430,0.031
FFF,2013J,601439,0.104
FFF,2013J,601583,0.058
FFF,2013J,601681,0.046
FFF,2013J,601745,0.458
FFF,2013J,601761,0.737
FFF,2013J,601788,0.027
FFF,2013J,601808,0.387
FFF,2013J,601952,0.257
FFF,2013J,602053,0.379
FFF,2013J,602097,0.87
FFF,2013J,602099,0.728
FFF,2013J,602111,0.985
FFF,2013J,602312,0.223
FFF,2013J,602320,1
FFF,2013J,602344,0.892
FFF,2013J,602451,0.414
FFF,2013J,602468,0.104
FFF,2013J,602469,0.137
FFF,2013J,602502,0.831
FFF,2013J,602511,0.106
FFF,2013J,602516,0.027
FFF,2013J,602577,0.072
FFF,2013J,602600,0.98
FFF,2013J,602669,0.163
FFF,2013J,602713,0.039
FFF,2013J,602719,0.686
FFF,2013J,602734,0.813
FFF,2013J,602777,0.07
FFF,2013J,602792,0.734
FFF,2013J,602811,0.276
FFF,2013J,602837,0.135
FFF,2013J,602895,0.752
FFF,2013J,602948,0.03
FFF,2013J,602994,0.853
FFF,2013J,603030,0.892
FFF,2013J,603059,0.119
FFF,2013J,603111,0.686
FFF,2013J,603148,0.998
FFF,2013J,603155,0.098
FFF,2013J,603170,0.108
FFF,2013J,603199,0.827
FFF,2013J,603216,0.798
FFF,2013J,603220,0.982
FFF,2013J,603231,0.165
FFF,2013J,603260,0.773
FFF,2013J,603300,0.021
FFF,2013J,603327,0.06
FFF,2013J,603341,0.182
FFF,2013J,603389,0.268
FFF,2013J,603423,0.836
FFF,2013J,603437,0.096
FFF,2013J,603529,0.082
FFF,2013J,603576,0.098
FFF,2013J,603597,0.082
FFF,2013J,603600,0.043
FFF,2013J,603611,0.056
FFF,2013J,603651,0.023
FFF,2013J,603733,0.078
FFF,2013J,603819,0.129
FFF,2013J,603848,0.822
FFF,2013J,603931,0.701
FFF,2013J,604087,0.832
FFF,2013J,604142,0.515
FFF,2013J,604184,0.062
FFF,2013J,604228,0.605
FFF,2013J,604258,0.889
FFF,2013J,604379,0.096
FFF,2013J,604416,0.487
FFF,2013J,604427,0.071
FFF,2013J,604478,0.062
FFF,2013J,604514,0.406
FFF,2013J,604581,0.783
FFF,2013J,604583,0.739
FFF,2013J,604606,0.794
FFF,2013J,604633,0.177
FFF,2013J,604635,0.14
FFF,2013J,604700,0.071
FFF,2013J,604741,0.306
FFF,2013J,604755,0.145
FFF,2013J,604766,0.082
FFF,2013J,604799,0.106
FFF,2013J,604828,0.992
FFF,2013J,604879,0.015
FFF,2013J,604918,0.289
FFF,2013J,604945,0.779
FFF,2013J,605012,0.145
FFF,2013J,605048,0.067
FFF,2013J,605069,0.139
FFF,2013J,605091,0.942
FFF,2013J,605195,0.071
FFF,2013J,605265,0.147
FFF,2013J,605269,0.882
FFF,2013J,605394,0.996
FFF,2013J,605409,0.031
FFF,2013J,605459,0.115
FFF,2013J,605538,0.261
FFF,2013J,605571,0.242
FFF,2013J,605589,0.163
FFF,2013J,605598,0.055
FFF,2013J,605621,0.13
FFF,2013J,605666,0.074
FFF,2013J,605756,0.202
FFF,2013J,605886,0.8
FFF,2013J,605905,0.991
FFF,2013J,605940,0.994
FFF,2013J,605954,0.834
FFF,2013J,605974,0.171
FFF,2013J,605988,0.029
FFF,2013J,605993,0.266
FFF,2013J,606002,0.218
FFF,2013J,606006,0.768
FFF,2013J,606062,0.197
FFF,2013J,606079,0.749
FFF,2013J,606104,0.101
FFF,2013J,606167,0.13
FFF,2013J,606304,0.089
FFF,2013J,606386,0.728
FFF,2013J,606425,0.959
FFF,2013J,606428,0.697
FFF,2013J,606436,0.777
FFF,2013J,606444,0.084
FFF,2013J,606459,0.983
FFF,2013J,606496,0.995
FFF,2013J,606711,0.118
FFF,2013J,606712,0.099
FFF,2013J,606835,0.029
FFF,2013J,606903,0.085
FFF,2013J,606930,0.773
FFF,2013J,606939,0.041
FFF,2013J,606966,0.774
FFF,2013J,606990,0.139
FFF,2013J,607011,0.903
FFF,2013J,607047,0.059
FFF,2013J,607052,0.09
FFF,2013J,607118,0.123
FFF,2013J,607134,0.66
FFF,2013J,607135,0.837
FFF,2013J,607200,0.999
FFF,2013J,607247,0.022
FFF,2013J,607407,0.801
FFF,2013J,607473,0.297
FFF,2013J,607533,0.98
FFF,2013J,607538,0.074
FFF,2013J,607586,0.748
FFF,2013J,607650,0.138
FFF,2013J,607696,0.87
FFF,2013J,607794,0.114
FFF,2013J,607866,0.756
FFF,2013J,607938,0.169
FFF,2013J,607979,0.043
FFF,2013J,608008,0.068
FFF,2013J,608043,0.12
FFF,2013J,608111,0.268
FFF,2013J,608144,0.065
FFF,2013J,608169,0.798
FFF,2013J,608196,0.898
FFF,2013J,608231,0.096
FFF,2013J,608248,0.997
FFF,2013J,608280,0.531
FFF,2013J,608349,0.146
FFF,2013J,608356,0.187
FFF,2013J,608421,0.057
FFF,2013J,608422,0.426
FFF,2013J,608477,0.104
FFF,2013J,608681,0.15
FFF,2013J,608698,0.133
FFF,2013J,608737,0.834
FFF,2013J,608747,0.215
FFF,2013J,608753,0.042
FFF,2013J,608827,0.133
FFF,2013J,608864,0.97
FFF,2013J,608866,0.708
FFF,2013J,608909,0.027
FFF,2013J,608913,0.117
FFF,2013J,608966,0.047
FFF,2013J,609097,0.113
FFF,2013J,609184,0.74
FFF,2013J,609220,0.079
FFF,2013J,609221,0.235
FFF,2013J,609229,0.286
FFF,2013J,609244,0.968
FFF,2013J,609277,0.02
FFF,2013J,609396,0.668
FFF,2013J,609416,0.023
FFF,2013J,609435,0.988
FFF,2013J,609439,0.063
FFF,2013J,609460,0.997
FFF,2013J,609513,0.999
FFF,2013J,609537,0.048
FFF,2013J,609558,0.732
FFF,2013J,609743,0.205
FFF,2013J,609777,0.765
FFF,2013J,609831,0.977
FFF,2013J,609882,0.036
FFF,2013J,609908,0.075
FFF,2013J,609985,0.515
FFF,2013J,610097,0.065
FFF,2013J,610099,0.053
FFF,2013J,610172,0.156
FFF,2013J,610244,0.233
FFF,2013J,610258,0.066
FFF,2013J,610266,0.192
FFF,2013J,610278,0.099
FFF,2013J,610292,0.648
FFF,2013J,610312,0.05
FFF,2013J,610324,0.116
FFF,2013J,610400,0.758
FFF,2013J,610455,0.723
FFF,2013J,610517,0.994
FFF,2013J,610577,0.744
FFF,2013J,610637,0.272
FFF,2013J,610643,0.073
FFF,2013J,610687,0.108
FFF,2013J,610746,0.092
FFF,2013J,610814,0.979
FFF,2013J,610831,0.996
FFF,2013J,610932,0.857
FFF,2013J,610933,0.317
FFF,2013J,611039,0.085
FFF,2013J,611126,0.954
FFF,2013J,611226,0.059
FFF,2013J,611245,0.994
FFF,2013J,611309,0.748
FFF,2013J,611396,0.189
FFF,2013J,898594,0.056
FFF,2013J,973364,0.702
FFF,2013J,984347,0.022
FFF,2013J,985062,0.1
FFF,2013J,988019,0.779
FFF,2013J,990155,0.098
FFF,2013J,1064492,0.036
FFF,2013J,1065824,0.05
FFF,2013J,1100143,0.011
FFF,2013J,1253440,0.997
FFF,2013J,1319999,0.111
FFF,2013J,1359554,0.068
FFF,2013J,1390051,0.744
FFF,2013J,1397617,0.041
FFF,2013J,1399314,0.963
FFF,2013J,1417707,0.069
FFF,2013J,1420537,0.043
FFF,2013J,1428865,0.965
FFF,2013J,1455474,0.999
FFF,2013J,1482413,0.186
FFF,2013J,1492571,0.075
FFF,2013J,1494577,0.232
FFF,2013J,1504653,0.085
FFF,2013J,1512332,0.954
FFF,2013J,1513001,0.13
FFF,2013J,1515509,0.043
FFF,2013J,1541472,0.038
FFF,2013J,1559964,0.013
FFF,2013J,1621041,0.716
FFF,2013J,1634278,0.21
FFF,2013J,1636725,0.066
FFF,2013J,1641344,0.034
FFF,2013J,1644647,0.059
FFF,2013J,1678617,0.67
FFF,2013J,1694120,0.079
FFF,2013J,1759799,0.106
FFF,2013J,1852968,0.038
FFF,2013J,1859038,0.088
FFF,2013J,1864086,0.132
FFF,2013J,1866233,0.963
FFF,2013J,1876636,0.048
FFF,2013J,1910049,0.043
FFF,2013J,1913166,0.041
FFF,2013J,1917335,0.122
FFF,2013J,1935735,0.567
FFF,2013J,1945945,0.129
FFF,2013J,1948159,0.76
FFF,2013J,1949484,0.849
FFF,2013J,1950923,0.075
FFF,2013J,1951127,0.066
FFF,2013J,1954147,0.053
FFF,2013J,1962128,0.869
FFF,2013J,1980822,0.132
FFF,2013J,1981053,0.749
FFF,2013J,1982166,0.072
FFF,2013J,1983921,0.228
FFF,2013J,1992145,0.07
FFF,2013J,2053381,0.717
FFF,2013J,2056416,0.044
FFF,2013J,2056486,0.158
FFF,2013J,2071595,0.78
FFF,2013J,2088982,0.85
FFF,2013J,2104123,0.08
FFF,2013J,2105230,0.887
FFF,2013J,2112291,0.667
FFF,2013J,2128283,0.893
FFF,2013J,2137171,0.305
FFF,2013J,2143739,0.162
FFF,2013J,2145940,0.207
FFF,2013J,2146277,0.037
FFF,2013J,2148540,0.2
FFF,2013J,2149735,0.12
FFF,2013J,2162410,0.072
FFF,2013J,2170320,0.366
FFF,2013J,2173721,0.437
FFF,2013J,2177720,0.916
FFF,2013J,2178466,0.827
FFF,2013J,2180710,0.248
FFF,2013J,2182333,0.026
FFF,2013J,2188084,0.909
FFF,2013J,2191588,0.887
FFF,2013J,2193185,0.17
FFF,2013J,2195853,0.901
FFF,2013J,2197175,0.017
FFF,2013J,2218693,0.036
FFF,2013J,2226620,0.738
FFF,2013J,2237223,0.713
FFF,2013J,2238148,0.043
FFF,2013J,2238424,0.974
FFF,2013J,2239746,0.119
FFF,2013J,2243505,0.079
FFF,2013J,2250842,0.101
FFF,2013J,2252765,0.034
FFF,2013J,2261138,0.941
FFF,2013J,2286312,0.164
FFF,2013J,2286574,0.692
FFF,2013J,2290267,0.155
FFF,2013J,2290883,0.107
FFF,2013J,2299682,0.957
FFF,2013J,2304417,0.137
FFF,2013J,2312279,0.131
FFF,2013J,2323944,0.07
FFF,2013J,2326475,0.17
FFF,2013J,2337889,0.079
FFF,2013J,2340746,0.242
FFF,2013J,2343337,0.101
FFF,2013J,2344957,0.087
FFF,2013J,2345900,0.041
FFF,2013J,2357629,0.082
FFF,2013J,2360322,0.302
FFF,2013J,2364160,0.054
FFF,2013J,2364905,0.89
FFF,2013J,2372788,0.125
FFF,2013J,2374002,0.028
FFF,2013J,2379512,0.118
FFF,2013J,2383780,0.849
FFF,2013J,2387725,0.908
FFF,2013J,2390547,0.982
FFF,2013J,2393230,0.172
FFF,2013J,2393261,0.168
FFF,2013J,2396381,0.05
FFF,2013J,2411773,0.124
FFF,2013J,2412152,0.11
FFF,2013J,2415436,0.136
FFF,2013J,2417433,0.909
FFF,2013J,2423002,0.035
FFF,2013J,2435795,0.062
FFF,2013J,2437051,0.716
FFF,2013J,2440301,0.199
FFF,2013J,2445085,0.055
FFF,2013J,2449737,0.832
FFF,2013J,2449819,0.109
FFF,2013J,2452606,0.394
FFF,2013J,2454653,0.035
FFF,2013J,2454878,0.099
FFF,2013J,2463282,0.93
FFF,2013J,2465105,0.851
FFF,2013J,2465589,0.128
FFF,2013J,2468232,0.695
FFF,2013J,2469321,0.098
FFF,2013J,2469688,0.023
FFF,2013J,2472033,0.134
FFF,2013J,2472132,0.185
FFF,2013J,2487982,0.233
FFF,2013J,2499949,0.996
FFF,2013J,2500149,0.112
FFF,2013J,2503063,0.044
FFF,2013J,2523035,0.117
FFF,2013J,2523751,0.746
FFF,2013J,2524572,0.286
FFF,2013J,2526537,0.905
FFF,2013J,2534165,0.122
FFF,2013J,2540424,0.997
FFF,2013J,2542431,0.11
FFF,2013J,2543208,0.089
FFF,2013J,2545923,0.033
FFF,2013J,2548055,0.21
FFF,2013J,2555225,0.301
FFF,2013J,2558713,0.712
FFF,2013J,2563095,0.731
FFF,2013J,2567571,0.017
FFF,2013J,2572441,0.077
FFF,2013J,2579401,0.191
FFF,2013J,2580196,0.983
FFF,2013J,2580545,0.078
FFF,2013J,2595641,0.176
FFF,2013J,2596621,0.017
FFF,2013J,2602264,0.112
FFF,2013J,2611986,0.978
FFF,2013J,2613746,0.106
FFF,2013J,2614277,0.055
FFF,2013J,2619184,0.664
FFF,2013J,2621734,0.381
FFF,2013J,2623496,0.264
FFF,2013J,2625545,0.856
FFF,2013J,2633052,0.815
FFF,2013J,2634868,0.075
FFF,2013J,2639319,0.056
FFF,2013J,2641236,0.978
FFF,2013J,2642994,0.941
FFF,2013J,2650555,0.142
FFF,2013J,2655370,0.166
FFF,2013J,2663131,0.092
FFF,2013J,2678993,0.693
FFF,2013J,2680380,0.175
FFF,2013J,2683857,0.748
FFF,2013J,2686536,0.071
FFF,2013J,2686609,0.158
FFF,2013J,2687045,0.798
FFF,2013J,2687176,0.725
FFF,2013J,2687989,0.123
FFF,2013J,2688202,0.954
FFF,2013J,2692632,0.851
FFF,2013J,2694680,0.911
FFF,2013J,2697921,0.854
FFF,2013J,2698125,0.167
FFF,2014B,26211,0.096
FFF,2014B,27189,0.883
FFF,2014B,27683,0.139
FFF,2014B,28808,0.873
FFF,2014B,28897,0.133
FFF,2014B,30531,0.754
FFF,2014B,34293,0.768
FFF,2014B,36347,0.168
FFF,2014B,39882,0.1
FFF,2014B,42746,0.155
FFF,2014B,46148,0.08
FFF,2014B,48635,0.055
FFF,2014B,53136,0.071
FFF,2014B,54867,0.998
FFF,2014B,67986,0.977
FFF,2014B,72114,0.342
FFF,2014B,74521,0.272
FFF,2014B,74524,0.982
FFF,2014B,77845,0.855
FFF,2014B,79683,0.891
FFF,2014B,82201,0.879
FFF,2014B,83603,0.36
FFF,2014B,84299,0.13
FFF,2014B,85874,0.725
FFF,2014B,99670,0.237
FFF,2014B,101634,0.804
FFF,2014B,104316,0.699
FFF,2014B,108207,0.175
FFF,2014B,108822,0.04
FFF,2014B,108949,0.292
FFF,2014B,110529,0.834
FFF,2014B,116621,0.044
FFF,2014B,117510,0.035
FFF,2014B,128132,0.081
FFF,2014B,128968,0.088
FFF,2014B,130992,0.128
FFF,2014B,131538,0.042
FFF,2014B,132157,0.143
FFF,2014B,132477,0.177
FFF,2014B,133104,0.142
FFF,2014B,133322,0.289
FFF,2014B,134847,0.177
FFF,2014B,134851,0.19
FFF,2014B,136054,0.098
FFF,2014B,136944,0.956
FFF,2014B,141430,0.216
FFF,2014B,150121,0.683
FFF,2014B,152626,0.178
FFF,2014B,153611,0.24
FFF,2014B,155158,0.164
FFF,2014B,160472,0.777
FFF,2014B,163332,0.871
FFF,2014B,163962,0.993
FFF,2014B,167106,0.718
FFF,2014B,178179,0.159
FFF,2014B,179081,0.846
FFF,2014B,181719,0.994
FFF,2014B,183429,0.789
FFF,2014B,190418,0.048
FFF,2014B,190930,0.115
FFF,2014B,191590,0.202
FFF,2014B,195515,0.293
FFF,2014B,197538,0.434
FFF,2014B,203568,0.322
FFF,2014B,227297,0.137
FFF,2014B,228138,0.07
FFF,2014B,228258,0.834
FFF,2014B,228729,0.117
FFF,2014B,232286,0.061
FFF,2014B,234796,0.145
FFF,2014B,237182,0.533
FFF,2014B,237370,0.922
FFF,2014B,239345,0.069
FFF,2014B,242254,0.77
FFF,2014B,242998,0.056
FFF,2014B,244961,0.057
FFF,2014B,251375,0.077
FFF,2014B,255878,0.095
FFF,2014B,256740,0.045
FFF,2014B,257104,0.756
FFF,2014B,258737,0.129
FFF,2014B,260062,0.126
FFF,2014B,261265,0.663
FFF,2014B,264298,0.761
FFF,2014B,266536,0.026
FFF,2014B,268649,0.733
FFF,2014B,268845,0.789
FFF,2014B,269730,0.022
FFF,2014B,276265,0.705
FFF,2014B,277577,0.111
FFF,2014B,278155,0.037
FFF,2014B,279755,0.088
FFF,2014B,282806,0.891
FFF,2014B,286484,0.787
FFF,2014B,293454,0.768
FFF,2014B,295741,0.072
FFF,2014B,296904,0.098
FFF,2014B,297014,0.095
FFF,2014B,305876,0.195
FFF,2014B,305918,0.784
FFF,2014B,313243,0.096
FFF,2014B,313756,0.109
FFF,2014B,315025,0.185
FFF,2014B,315850,0.274
FFF,2014B,316327,0.865
FFF,2014B,316772,0.844
FFF,2014B,317394,0.153
FFF,2014B,318068,0.102
FFF,2014B,319042,0.068
FFF,2014B,321096,0.24
FFF,2014B,324948,0.536
FFF,2014B,325089,0.148
FFF,2014B,327616,0.087
FFF,2014B,331107,0.929
FFF,2014B,332237,0.453
FFF,2014B,334224,0.996
FFF,2014B,336163,0.949
FFF,2014B,337615,0.503
FFF,2014B,337940,0.986
FFF,2014B,338958,0.855
FFF,2014B,339728,0.102
FFF,2014B,339824,0.119
FFF,2014B,339855,0.769
FFF,2014B,341044,0.891
FFF,2014B,342125,0.134
FFF,2014B,342234,0.214
FFF,2014B,342303,0.912
FFF,2014B,344409,0.319
FFF,2014B,344451,0.248
FFF,2014B,345442,0.813
FFF,2014B,348855,0.046
FFF,2014B,351181,0.016
FFF,2014B,353979,0.874
FFF,2014B,354988,0.77
FFF,2014B,356371,0.1
FFF,2014B,362661,0.173
FFF,2014B,365860,0.166
FFF,2014B,367510,0.784
FFF,2014B,367898,0.035
FFF,2014B,368675,0.257
FFF,2014B,371168,0.013
FFF,2014B,378809,0.101
FFF,2014B,379042,0.048
FFF,2014B,379107,0.907
FFF,2014B,379769,0.924
FFF,2014B,381365,0.995
FFF,2014B,382857,0.769
FFF,2014B,383778,0.927
FFF,2014B,383921,0.77
FFF,2014B,388697,0.177
FFF,2014B,389773,0.703
FFF,2014B,391114,0.092
FFF,2014B,392207,0.715
FFF,2014B,395188,0.719
FFF,2014B,395758,0.827
FFF,2014B,395814,0.991
FFF,2014B,398439,0.133
FFF,2014B,400252,0.212
FFF,2014B,402200,0.732
FFF,2014B,402449,0.725
FFF,2014B,402502,0.022
FFF,2014B,402806,0.136
FFF,2014B,405192,0.051
FFF,2014B,405775,0.116
FFF,2014B,407500,0.061
FFF,2014B,408105,0.767
FFF,2014B,408353,0.117
FFF,2014B,409651,0.381
FFF,2014B,409949,0.996
FFF,2014B,410199,0.07
FFF,2014B,410666,0.763
